Date,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand t140p,brand v177j,brand T75q,brand w32S,brand G56h
2021-03-09,32,2021,3,9,1,0,725,0,0,0,0,0,1,0,0,0,0
2021-03-10,40,2021,3,10,1,0,726,0,0,0,0,0,0,0,0,0,0
2021-03-11,30,2021,3,11,1,0,727,0,0,0,0,0,0,0,0,0,0
2021-03-12,22,2021,3,12,1,0,728,0,0,0,0,0,0,0,0,0,0
2021-03-13,30,2021,3,13,0,1,729,0,0,0,0,0,0,0,0,0,0
2021-03-15,50,2021,3,15,1,0,82,0,0,0,0,0,0,0,0,0,0
2021-03-16,27,2021,3,16,1,0,83,0,0,0,0,0,0,0,0,0,0
2021-03-17,38,2021,3,17,1,0,84,0,0,0,0,0,0,0,0,0,0
2021-03-18,24,2021,3,18,1,0,85,0,0,0,0,0,0,0,0,0,0
2021-03-19,30,2021,3,19,1,0,86,0,0,0,0,0,0,0,0,0,0
2021-03-22,32,2021,3,22,1,0,89,0,0,0,0,0,0,0,0,0,0
2021-03-23,27,2021,3,23,1,0,810,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,2021,3,24,1,0,811,0,0,0,0,0,0,0,0,0,0
2021-03-25,30,2021,3,25,1,0,812,0,0,0,0,0,0,0,0,0,0
2021-03-26,26,2021,3,26,1,0,813,0,0,0,0,0,0,0,0,0,0
2021-03-29,24,2021,3,29,1,0,816,0,0,0,0,0,0,0,0,0,0
2021-03-30,30,2021,3,30,1,0,817,0,0,0,0,0,0,0,0,0,0
2021-03-31,29,2021,3,31,1,0,818,0,0,0,0,0,0,0,2,0,0
2021-04-01,30,2021,4,1,1,0,819,0,0,0,1,0,0,0,0,0,0
2021-04-02,0,2021,4,2,1,0,820,0,0,0,1,0,0,0,0,0,0
2021-04-05,30,2021,4,5,1,0,823,0,0,0,1,0,0,0,0,0,0
2021-04-06,30,2021,4,6,1,0,824,0,0,0,1,0,0,0,0,0,0
2021-04-07,22,2021,4,7,1,0,825,0,0,0,1,0,0,0,0,0,0
2021-04-08,22,2021,4,8,1,0,826,0,0,0,1,0,0,0,0,0,0
2021-04-09,24,2021,4,9,1,0,827,0,0,0,1,0,0,0,0,0,0
2021-04-12,20,2021,4,12,1,0,830,0,0,0,1,0,0,0,0,0,0
2021-04-13,20,2021,4,13,1,0,91,0,0,0,1,0,0,0,0,0,0
2021-04-14,21,2021,4,14,1,0,92,0,0,0,1,0,0,0,0,0,0
2021-04-15,31,2021,4,15,1,0,93,0,0,0,1,0,0,0,0,0,0
2021-04-16,20,2021,4,16,1,0,94,0,0,0,1,0,0,0,0,0,0
2021-04-19,22,2021,4,19,1,0,97,0,0,0,1,0,0,0,0,0,0
2021-04-20,30,2021,4,20,1,0,98,0,0,0,1,0,0,0,0,1,0
2021-04-21,0,2021,4,21,1,0,99,0,0,0,1,0,0,0,0,0,0
2021-04-22,23,2021,4,22,1,0,910,0,0,0,1,0,0,0,0,0,0
2021-04-23,0,2021,4,23,1,0,911,0,0,0,1,0,0,0,0,0,0
2021-04-26,20,2021,4,26,1,0,914,0,0,0,1,0,0,0,0,0,0
2021-04-27,25,2021,4,27,1,0,915,0,0,0,1,0,0,0,0,0,0
2021-04-28,22,2021,4,28,1,0,916,0,0,0,1,0,0,0,0,0,0
2021-04-29,22,2021,4,29,1,0,917,0,0,0,1,0,0,0,0,0,0
2021-04-30,30,2021,4,30,1,0,918,0,0,0,1,0,0,0,0,0,0
2021-05-03,30,2021,5,3,1,0,921,1,0,0,1,0,0,0,0,0,0
2021-05-04,26,2021,5,4,1,0,922,1,0,0,1,0,0,0,0,0,0
2021-05-05,0,2021,5,5,1,0,923,1,0,0,1,0,0,0,0,0,0
2021-05-06,0,2021,5,6,1,0,924,1,0,0,1,0,0,0,0,0,0
2021-05-07,31,2021,5,7,1,0,925,1,0,0,1,0,0,0,0,0,0
2021-05-17,50,2021,5,17,1,0,105,0,0,0,1,0,0,0,0,0,0
2021-05-18,50,2021,5,18,1,0,106,0,0,0,1,0,0,0,0,0,0
2021-05-19,20,2021,5,19,1,0,107,0,0,0,1,0,0,0,0,0,0
2021-05-20,30,2021,5,20,1,0,108,0,0,0,1,0,0,0,0,0,0
2021-05-21,21,2021,5,21,1,0,109,0,0,0,1,0,0,0,0,0,0
2021-05-24,21,2021,5,24,1,0,1012,0,0,0,1,0,0,0,0,0,0
2021-05-25,0,2021,5,25,1,0,1013,0,0,0,1,0,0,0,0,0,0
2021-05-26,25,2021,5,26,1,0,1014,0,0,0,1,0,0,0,0,0,0
2021-05-27,31,2021,5,27,1,0,1015,0,0,0,1,0,0,0,0,0,0
2021-05-28,20,2021,5,28,1,0,1016,0,0,0,1,0,0,0,0,0,0
2021-05-31,21,2021,5,31,1,0,1019,0,0,0,1,0,0,0,0,0,0
2021-06-01,30,2021,6,1,1,0,1020,0,0,0,0,0,0,0,0,0,0
2021-06-02,22,2021,6,2,1,0,1021,0,0,0,0,0,0,0,0,0,0
2021-06-03,20,2021,6,3,1,0,1022,0,0,0,0,0,0,0,0,0,0
2021-06-04,22,2021,6,4,1,0,1023,0,0,0,0,0,0,0,0,0,0
2021-06-07,21,2021,6,7,1,0,1026,0,0,0,0,0,0,0,0,0,0
2021-06-08,23,2021,6,8,1,0,1027,0,0,0,0,0,0,0,0,0,0
2021-06-09,20,2021,6,9,1,0,1028,0,0,0,0,0,0,0,0,0,0
2021-06-10,20,2021,6,10,1,0,1029,0,0,0,0,0,0,0,0,0,0
2021-06-11,20,2021,6,11,1,0,111,0,0,0,0,0,0,0,0,0,0
2021-06-14,20,2021,6,14,1,0,114,0,0,0,0,0,0,0,0,0,0
2021-06-15,34,2021,6,15,1,0,115,0,0,0,0,0,0,0,0,0,0
2021-06-16,20,2021,6,16,1,0,116,0,0,0,0,0,0,0,0,0,0
2021-06-17,23,2021,6,17,1,0,117,0,0,0,0,0,0,0,0,1,0
2021-06-18,23,2021,6,18,1,0,118,0,0,0,0,0,1,0,0,0,0
2021-06-19,24,2021,6,19,0,1,119,0,0,0,0,0,0,0,0,0,0
2021-06-21,30,2021,6,21,1,0,1111,0,0,0,0,0,0,0,0,0,0
2021-06-22,20,2021,6,22,1,0,1112,0,0,0,0,0,0,0,0,0,0
2021-06-23,23,2021,6,23,1,0,1113,0,0,0,0,0,0,0,0,0,0
2021-06-24,20,2021,6,24,1,0,1114,0,0,0,0,0,0,0,0,0,0
2021-06-25,21,2021,6,25,1,0,1115,0,0,0,0,0,0,0,0,0,0
2021-06-26,50,2021,6,26,0,1,1116,0,0,0,0,0,0,0,0,0,0
2021-06-28,20,2021,6,28,1,0,1118,0,0,0,0,0,0,0,0,1,0
2021-06-29,22,2021,6,29,1,0,1119,0,0,0,0,0,0,0,0,0,0
2021-06-30,21,2021,6,30,1,0,1120,0,0,0,0,0,0,0,0,0,0
2021-07-01,50,2021,7,1,1,0,1121,0,0,0,0,0,0,0,0,0,0
2021-07-02,20,2021,7,2,1,0,1122,0,0,0,0,0,0,0,0,0,0
2021-07-03,20,2021,7,3,0,1,1123,0,0,0,0,0,0,0,1,0,0
2021-07-05,20,2021,7,5,1,0,1125,0,0,0,0,0,0,0,0,0,0
2021-07-06,29,2021,7,6,1,0,1126,0,0,0,0,0,1,0,0,0,0
2021-07-07,22,2021,7,7,1,0,1127,0,0,0,0,0,0,0,0,0,0
2021-07-08,20,2021,7,8,1,0,1128,0,0,0,0,0,0,0,0,0,0
2021-07-09,0,2021,7,9,1,0,1129,0,0,0,0,0,0,0,0,0,0
2021-07-10,20,2021,7,10,0,1,1130,0,0,0,0,0,0,0,1,2,0
2021-07-12,21,2021,7,12,1,0,122,0,0,0,0,0,0,0,0,0,0
2021-07-13,20,2021,7,13,1,0,123,0,1,0,0,0,0,0,0,0,0
2021-07-14,20,2021,7,14,1,0,124,0,1,0,0,0,0,0,0,0,0
2021-07-15,26,2021,7,15,1,0,125,0,1,0,0,0,0,0,0,0,0
2021-07-16,20,2021,7,16,1,0,126,0,1,0,0,0,0,0,0,0,0
2021-07-17,23,2021,7,17,0,1,127,0,1,0,0,0,0,0,0,0,0
2021-07-19,20,2021,7,19,1,0,129,0,1,0,0,0,0,0,0,0,0
2021-07-20,22,2021,7,20,1,0,1210,0,1,0,0,0,1,0,0,0,0
2021-07-23,21,2021,7,23,1,0,1213,0,0,0,0,0,1,0,0,0,0
2021-07-24,30,2021,7,24,0,1,1214,0,0,0,0,0,0,0,0,0,0
2021-07-26,22,2021,7,26,1,0,1216,0,0,0,0,0,0,0,0,0,0
2021-07-27,20,2021,7,27,1,0,1217,0,0,0,0,0,0,0,0,0,0
2021-07-28,22,2021,7,28,1,0,1218,0,0,0,0,0,0,0,0,1,0
2021-07-29,20,2021,7,29,1,0,1219,0,0,0,0,0,0,0,0,0,0
2021-07-30,22,2021,7,30,1,0,1220,0,0,0,0,0,0,0,0,0,0
2021-07-31,21,2021,7,31,0,1,1221,0,0,0,0,0,0,0,0,0,0
2021-08-02,40,2021,8,2,1,0,1223,0,0,0,0,0,0,0,0,0,0
2021-08-03,20,2021,8,3,1,0,1224,0,0,0,0,0,0,0,0,0,0
2021-08-04,24,2021,8,4,1,0,1225,0,0,0,0,0,0,0,0,0,0
2021-08-05,20,2021,8,5,1,0,1226,0,0,0,0,0,0,0,0,0,0
2021-08-06,21,2021,8,6,1,0,1227,0,0,0,0,0,0,0,0,0,0
2021-08-09,25,2021,8,9,1,0,11,0,0,0,0,0,0,0,0,0,0
2021-08-10,0,2021,8,10,1,0,12,0,0,0,0,0,0,0,0,0,0
2021-08-11,22,2021,8,11,1,0,13,0,0,0,0,0,0,0,0,0,0
2021-08-12,20,2021,8,12,1,0,14,0,0,0,0,0,0,0,0,0,0
2021-08-13,20,2021,8,13,1,0,15,0,0,0,0,0,0,0,0,0,0
2021-08-16,20,2021,8,16,1,0,18,0,0,0,0,0,0,0,0,0,0
2021-08-17,20,2021,8,17,1,0,19,0,0,0,0,0,0,0,0,0,0
2021-08-20,22,2021,8,20,1,0,112,0,0,0,0,0,0,0,0,0,0
2021-08-23,0,2021,8,23,1,0,115,0,0,0,0,0,0,0,0,0,0
2021-08-24,21,2021,8,24,1,0,116,0,0,0,0,0,0,0,0,0,0
2021-08-25,20,2021,8,25,1,0,117,0,0,0,0,0,0,0,0,0,0
2021-08-26,21,2021,8,26,1,0,118,0,0,0,0,0,0,0,0,0,0
2021-08-27,20,2021,8,27,1,0,119,0,0,0,0,0,0,0,0,0,0
2021-08-30,20,2021,8,30,1,0,122,0,0,0,0,0,1,0,0,0,0
2021-08-31,20,2021,8,31,1,0,123,0,0,0,0,0,0,0,0,0,0
2021-09-01,0,2021,9,1,1,0,124,0,0,0,0,0,0,0,0,0,0
2021-09-02,21,2021,9,2,1,0,125,0,0,0,0,0,0,0,0,0,0
2021-09-03,21,2021,9,3,1,0,126,0,0,0,0,0,0,0,0,0,0
2021-09-06,30,2021,9,6,1,0,129,0,0,0,0,0,0,0,0,0,0
2021-09-07,20,2021,9,7,1,0,130,0,0,0,0,0,0,0,0,0,0
2021-09-08,24,2021,9,8,1,0,21,0,0,0,0,0,0,0,0,0,0
2021-09-09,20,2021,9,9,1,0,22,0,0,0,0,0,0,0,0,0,0
2021-09-10,21,2021,9,10,1,0,23,0,0,0,0,0,0,0,0,0,0
2021-09-13,22,2021,9,13,1,0,26,0,0,0,0,0,0,0,0,1,0
2021-09-14,21,2021,9,14,1,0,27,0,0,0,0,0,0,0,0,0,1
2021-09-15,20,2021,9,15,1,0,28,0,0,0,0,0,0,0,0,2,0
2021-09-16,25,2021,9,16,1,0,29,0,0,0,0,0,0,0,0,0,0
2021-09-17,20,2021,9,17,1,0,210,0,0,0,0,0,0,0,0,0,0
2021-09-20,20,2021,9,20,1,0,213,0,0,0,0,0,0,0,0,0,0
2021-09-21,22,2021,9,21,1,0,214,0,0,0,0,0,0,0,0,0,0
2021-09-22,20,2021,9,22,1,0,215,0,0,0,0,0,0,0,0,0,0
2021-09-23,20,2021,9,23,1,0,216,0,0,0,0,0,0,0,0,0,0
2021-09-24,21,2021,9,24,1,0,217,0,0,0,0,0,0,0,0,0,0
2021-09-25,20,2021,9,25,0,1,218,0,0,0,0,0,0,0,0,0,0
2021-09-27,22,2021,9,27,1,0,220,0,0,0,0,0,0,0,0,0,0
2021-09-28,20,2021,9,28,1,0,221,0,0,0,0,0,0,0,0,0,0
2021-09-29,21,2021,9,29,1,0,222,0,0,0,0,0,0,0,0,0,0
2021-09-30,20,2021,9,30,1,0,223,0,0,0,0,0,0,0,0,0,0
2021-10-01,20,2021,10,1,1,0,224,0,0,0,0,1,0,0,0,0,0
2021-10-02,20,2021,10,2,0,1,225,0,0,0,0,1,0,0,0,0,0
2021-10-04,20,2021,10,4,1,0,227,0,0,0,0,1,0,0,0,0,0
2021-10-05,20,2021,10,5,1,0,228,0,0,0,0,1,0,0,0,0,0
2021-10-06,23,2021,10,6,1,0,229,0,0,0,0,1,0,0,0,1,0
2021-10-07,20,2021,10,7,1,0,31,0,0,0,0,1,0,0,0,0,0
2021-10-08,0,2021,10,8,1,0,32,0,0,0,0,1,0,0,0,0,0
2021-10-09,23,2021,10,9,0,1,33,0,0,0,0,1,0,0,0,0,0
2021-10-11,20,2021,10,11,1,0,35,0,0,0,0,1,0,0,0,0,0
2021-10-12,24,2021,10,12,1,0,36,0,0,0,0,1,0,0,0,0,0
2021-10-13,22,2021,10,13,1,0,37,0,0,0,0,1,0,0,0,0,1
2021-10-14,20,2021,10,14,1,0,38,0,0,0,0,1,0,0,0,0,0
2021-10-15,22,2021,10,15,1,0,39,0,0,0,0,1,0,0,0,0,0
2021-10-16,20,2021,10,16,0,1,310,0,0,0,0,1,0,0,0,0,0
2021-10-17,0,2021,10,17,0,1,311,0,0,0,0,1,0,0,0,0,0
2021-10-18,23,2021,10,18,1,0,312,0,0,0,0,1,1,0,0,0,0
2021-10-19,0,2021,10,19,1,0,313,0,0,0,0,1,0,0,0,0,0
2021-10-20,20,2021,10,20,1,0,314,0,0,0,0,1,0,0,0,0,0
2021-10-21,20,2021,10,21,1,0,315,0,0,0,0,1,0,0,0,0,0
2021-10-22,22,2021,10,22,1,0,316,0,0,0,0,1,0,0,0,0,0
2021-10-23,20,2021,10,23,0,1,317,0,0,0,0,1,0,0,0,0,0
2021-10-24,50,2021,10,24,0,1,318,0,0,0,0,1,0,0,0,0,0
2021-10-25,20,2021,10,25,1,0,319,0,0,0,0,1,0,0,0,0,0
2021-10-26,20,2021,10,26,1,0,320,0,0,0,0,1,0,0,0,0,0
2021-10-27,20,2021,10,27,1,0,321,0,0,0,0,1,0,0,0,0,0
2021-10-28,20,2021,10,28,1,0,322,0,0,0,0,1,0,0,0,1,0
2021-10-29,20,2021,10,29,1,0,323,0,0,0,0,1,0,0,0,0,0
2021-10-30,20,2021,10,30,0,1,324,0,0,0,0,1,0,0,0,0,0
2021-10-31,23,2021,10,31,0,1,325,0,0,0,0,1,0,0,0,0,0
2021-11-01,20,2021,11,1,1,0,326,0,0,0,0,1,1,0,1,0,0
2021-11-02,20,2021,11,2,1,0,327,0,0,0,0,1,1,0,0,0,0
2021-11-03,20,2021,11,3,1,0,328,0,0,0,0,1,0,0,0,0,0
2021-11-04,20,2021,11,4,1,0,329,0,0,0,0,1,0,0,0,0,0
2021-11-05,20,2021,11,5,1,0,330,0,0,0,0,1,0,0,0,0,0
2021-11-06,20,2021,11,6,0,1,41,0,0,0,0,1,0,0,0,0,0
2021-11-07,20,2021,11,7,0,1,42,0,0,0,0,1,0,0,0,0,0
2021-11-08,0,2021,11,8,1,0,43,0,0,0,0,1,0,0,0,0,0
2021-11-09,25,2021,11,9,1,0,44,0,0,0,0,1,0,0,0,0,0
2021-11-10,20,2021,11,10,1,0,45,0,0,0,0,1,0,0,0,0,0
2021-11-11,21,2021,11,11,1,0,46,0,0,0,0,1,0,0,0,0,0
2021-11-12,20,2021,11,12,1,0,47,0,0,0,0,1,0,0,0,0,0
2021-11-13,20,2021,11,13,0,1,48,0,0,0,0,1,0,0,0,1,0
2021-11-14,24,2021,11,14,0,1,49,0,0,0,0,1,0,1,0,0,0
2021-11-15,0,2021,11,15,1,0,410,0,0,0,0,1,0,0,0,0,0
2021-11-16,20,2021,11,16,1,0,411,0,0,0,0,1,0,0,0,0,0
2021-11-17,20,2021,11,17,1,0,412,0,0,0,0,1,0,0,0,1,0
2021-11-18,20,2021,11,18,1,0,413,0,0,0,0,1,1,0,0,0,0
2021-11-19,31,2021,11,19,1,0,414,0,0,0,0,1,0,0,0,0,0
2021-11-20,28,2021,11,20,0,1,415,0,0,0,0,1,0,0,0,0,0
2021-11-21,31,2021,11,21,0,1,416,0,0,0,0,1,1,0,0,1,0
2021-11-22,50,2021,11,22,1,0,417,0,0,0,0,1,0,0,0,0,0
2021-11-23,31,2021,11,23,1,0,418,0,0,0,0,1,0,0,0,0,0
2021-11-24,24,2021,11,24,1,0,419,0,0,0,0,1,0,0,0,0,0
2021-11-25,26,2021,11,25,1,0,420,0,0,0,0,1,0,0,0,0,0
2021-11-26,23,2021,11,26,1,0,421,0,0,0,0,1,0,0,0,1,0
2021-11-27,27,2021,11,27,0,1,422,0,0,0,0,1,0,0,0,0,0
2021-11-28,50,2021,11,28,0,1,423,0,0,0,0,1,0,0,0,0,0
2021-11-29,28,2021,11,29,1,0,424,0,0,0,0,1,0,0,0,0,0
2021-11-30,41,2021,11,30,1,0,425,0,0,0,0,1,0,0,0,0,0
2021-12-01,30,2021,12,1,1,0,426,0,0,0,0,0,1,0,0,2,1
